# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.814307485757829,4.952901048659241,0.01270220755075617,0,1.25,0.03564960127296805,0.0,0.0,-0.007736327513881654
 0.13888177259694112,1.826362577186375,4.952903721216926,0.01270220755075617,0.17360221574617643,1.2500000000000002,0.03564960127296805,-0.0010744348785183707,0.4266701560373328,-0.05559680358769389
 0.19685515886812777,1.8385274538478278,4.9529116698883815,0.03743772131709594,0.2460689485851597,1.2499999999999996,0.034012349778663235,-0.004297569848351044,0.5317030804501452,-0.11993304068603416
 0.24164119997945024,1.8508015193059106,4.952924791171203,0.06125059733715294,0.3020514999743128,1.2499999999999998,0.032445156020558835,-0.009668895939121682,0.603006845309968,-0.19782673494972414
 0.27964753425456024,1.8631841771243454,4.952942981562987,0.08416867707018313,0.34955941781820027,1.2499999999999996,0.03094423481899803,-0.017187564956174482,0.6542641574588582,-0.2867744811184509
 0.3133493637222455,1.8756748308668552,4.9529661375613285,0.10621857613168033,0.3916867046528068,1.2499999999999996,0.029506042264819045,-0.026852389614512435,0.6916126856805274,-0.38513233682541304
 0.34401273052523945,1.8882728840971623,4.952994155663826,0.12742574959830613,0.43001591315654925,1.2499999999999991,0.02812725687318748,-0.0386618437262843,0.7185490040901619,-0.4917087391854232
 0.37238769644228786,1.9009777403789898,4.953026932368076,0.14781455309909355,0.4654846205528597,1.2499999999999984,0.026804764078936373,-0.05261406244178553,0.7373294889112011,-0.6055851031928958
 0.3989616329828494,1.9137888032760595,4.9530643641716745,0.1674083001469045,0.49870204122856165,1.2499999999999996,0.025535641603661268,-0.06870684254394296,0.7495278309455169,-0.7260231006759096
 0.4240721291024756,1.926705476352095,4.953106347572218,0.18622931583741373,0.5300901613780944,1.2500000000000004,0.024317144860696936,-0.08693764279622436,0.7563013722986248,-0.8524111553168682
 0.44796428656742027,1.9397271631708182,4.9531527790673024,0.2042989873153262,0.5599553582092752,1.25,0.023146694901113495,-0.10730358434393038,0.7585345154225098,-0.9842310351030031
 0.47082260541988297,1.9528532672959522,4.953203555154527,0.22163781112945222,0.5885282567748535,1.2499999999999976,0.022021866989437713,-0.12980145116880423,0.7569228512724404,-1.1210357238095898
 0.4927900047676729,1.9660831922912192,4.953258572331484,0.2382654376788217,0.615987505959591,1.2500000000000013,0.02094038118347413,-0.1544276905968682,0.7520258263009302,-1.262434074522438
 0.5139798029539199,1.9794163417203419,4.953317727095774,0.25420071316898407,0.6424747536923998,1.2500000000000053,0.019900088764705254,-0.18117841385944017,0.7443014148375138,-1.4080797682917217
 0.5344836007485576,1.992852119147043,4.953380915944992,0.2694617188770752,0.668104500935697,1.2499999999999987,0.01889896760373287,-0.21004939670721398,0.7341299260036024,-1.557663127834153
 0.5543766590205245,2.0063899281350452,4.9534480353767325,0.2840658082742596,0.6929708237756556,1.2500000000000013,0.017935110628500447,-0.24103608007731295,0.7218308963488088,-1.7109048942010745
 0.5737216798034415,2.020029172248071,4.953518981888595,0.2980296419658789,0.7171520997543018,1.2500000000000013,0.01700671976843873,-0.27413357081322715,0.707675421811042,-1.8675513945698714
 0.592571534070702,2.033769255049843,4.953593651978176,0.3113692205355391,0.7407144175883774,1.2499999999999984,0.01611209861265785,-0.3093366424374883,0.6918953912530844,-2.027370721666961
 0.6109712737635205,2.047609580104084,4.953671942143069,0.3240999156292567,0.7637140922044006,1.2500000000000016,0.015249644732681302,-0.346639735977002,0.6746905316426798,-2.190149665385094
 0.6289596448262519,2.0615495509745165,4.9537537488808745,0.33623649926495675,0.7861995560328149,1.2500000000000016,0.014417844998016056,-0.38603696084086614,0.6562338799738647,-2.355691214630725
 0.6465702444889091,2.0755885712248627,4.953838968689186,0.34779317141024874,0.8082128056111364,1.25,0.013615269450280054,-0.42752209575056654,0.6366761160276254,-2.523812498865801
 0.663832419865013,2.089726044418846,4.953927498065601,0.35878358618289424,0.8297905248312663,1.2500000000000016,0.012840564397094275,-0.4710885897223909,0.6161490155857561,-2.694343073838233
 0.6807719751216103,2.1039613741201886,4.954019233507717,0.3692208764787072,0.8509649689020129,1.2500000000000016,0.012092450715448518,-0.5167295631019039,0.5947682591218467,-2.867123480374378
 0.6974117347535135,2.1182939638926133,4.954114071513129,0.37911767734718027,0.8717646684418919,1.25,0.01136971567827163,-0.5644378086503193,0.5726357245748706,-3.042004022434591
 0.7137719971546344,2.132723217299842,4.954211908579436,0.38848614806148113,0.8922149964432932,1.2500000000000084,0.010671212516686313,-0.6142057926826144,0.5498413853761248,-3.218843723142091
 0.7298709034799108,2.1472485379055986,4.954312641204231,0.3973379930184116,0.9123386293498887,1.2500000000000018,0.009995853100985901,-0.666025656257183,0.5264648938879712,-3.3975094267067556
 0.7457247403335374,2.1618693292736046,4.954416165885112,0.4056844815552733,0.9321559254169222,1.2500000000000087,0.009342606847745129,-0.7198892164168504,0.5025769079553878,-3.5778750210103505
 0.7613481902125737,2.1765849949675826,4.954522379119677,0.4135364666870754,0.9516852377657176,1.2500000000000018,0.008710494660749218,-0.7757879674810616,0.478240215784462,-3.7598207608071714
 0.7767545403002643,2.1913949385512566,4.954631177405521,0.42090440287746345,0.9709431753753307,1.2499999999999982,0.00809858951647948,-0.8337130823890239,0.4535106945379951,-3.9432326754528937
