# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,0.995085995085995,2.9852579852579852,0.22887754381161923,0,3.0,0.6672545562605803,0.0,0.0,0.0
 0.08922280549029962,1.0070269633415234,2.9853056857002453,0.22887754381161923,0.26766841647089884,2.9999999999999996,0.6672545562605803,0.0,12.352455574493902,0.0
 0.12618109759710494,1.0189675494840296,2.985448532285012,0.6854032051701006,0.3785432927913148,3.000000000000001,0.6645132627222512,0.0,16.031817533847374,0.0
 0.1545416666046688,1.0309073714004915,2.985686142899263,1.1400746726554514,0.46362499981400634,2.999999999999997,0.6617336786333732,0.0,18.937161958908728,0.0
 0.178452572243546,1.0428460469778869,2.9860181354299753,1.5928793653230526,0.5353577167306378,2.9999999999999964,0.6589180657130533,0.0,21.40331251313355,0.0
 0.199520636455625,1.054783194103194,2.986444127764128,2.0438057277009447,0.5985619093668748,2.9999999999999973,0.6560686606570431,0.0,23.57230693490736,0.0
 0.2185700018777317,1.0667184306633906,2.9869637377886975,2.4928432163460545,0.6557100056331949,3.0000000000000013,0.653187673340059,0.0,25.521213296070307,0.0
 0.23609029232409343,1.0786513745454545,2.9875765833906636,2.939982285836755,0.7082708769722801,3.0,0.6502772848408709,0.0,27.297661648372042,0.0
 0.25240055706396963,1.0905816436363636,2.988282282457002,3.3852143741012686,0.7572016711919087,3.0000000000000018,0.6473396460120869,0.0,28.93363322513591,0.0
 0.2677224321205071,1.1025088558230958,2.989080452874693,3.8285318873084826,0.8031672963615212,3.0,0.6443768756499004,0.0,30.451887444272437,0.0
 0.28221730695028574,1.114432628992629,2.9899707125307127,4.269928184143719,0.8466519208508572,3.0000000000000075,0.6413910593391312,0.0,31.869338398008146,0.0
 0.2960070307941223,1.126352581031941,2.990952679312039,4.709397559738027,0.8880210923823668,3.000000000000004,0.6383842479992102,0.0,33.198987087464005,0.0
 0.3091862783488879,1.1382683298280099,2.992025971105651,5.1469352291311825,0.9275588350466637,3.0,0.6353584565798192,0.0,34.451100955550324,0.0
 0.32183034687342105,1.1501794932678133,2.9931902057985256,5.58253731035877,0.9654910406202631,3.0,0.6323156632534492,0.0,35.63397139209034,0.0
 0.3340002925726935,1.1620856892383293,2.9944450012776413,6.016200807249937,1.0020008777180804,3.0,0.6292578081651875,0.0,36.75442054390068,0.0
 0.34574643843090425,1.1739865356265355,2.9957899754299757,6.447923591892612,1.0372393152927128,3.0000000000000093,0.6261867927439585,0.0,37.81815207238405,0.0
 0.3571108433907797,1.1858816503194103,2.997224746142506,6.877704386877338,1.0713325301723393,3.0000000000000098,0.6231044788758398,0.0,38.830000904853186,0.0
 0.36812908574127085,1.1977706512039312,2.9987489313022113,7.305542747316801,1.104387257223813,3.000000000000015,0.620012688153872,0.0,39.79411543061863,0.0
 0.3788315800858939,1.209653156167076,3.0003621487960688,7.731439042662274,1.1364947402576822,3.0000000000000053,0.6169132015295178,0.0,40.71409323255748,0.0
 0.38924456885942665,1.2215287830958232,3.002064016511057,8.155394438417462,1.1677337065782802,2.999999999999984,0.6138077585755566,0.0,41.5930840553336,0.0
 0.39939088161467845,1.23339714987715,3.0038541523341524,8.577410877698352,1.1981726448440355,2.999999999999989,0.6106980573584334,0.0,42.433869195071914,0.0
 0.4092905252960605,1.2452578743980345,3.005732174152334,8.997491062751939,1.2278715758881817,3.0,0.6075857539577344,0.0,43.238923575978596,0.0
 0.4189611493323599,1.2571105745454547,3.00769769985258,9.41563843638951,1.2568834479970799,3.0,0.6044724622958088,0.0,44.01046491863407,0.0
 0.42841841654789764,1.2689548682063883,3.009750347321867,9.83185716340508,1.285255249643693,3.0,0.6013597541626623,0.0,44.75049313404984,0.0
 0.4376763022075365,1.2807903732678134,3.0118897344471747,10.24615211205257,1.3130289066226097,3.000000000000006,0.5982491588790957,0.0,45.460822194877764,0.0
 0.44674733751870965,1.2926167076167077,3.014115479115479,10.658528835457268,1.3402420125561292,3.0,0.5951421635887656,0.0,46.143106195472086,0.0
 0.45564280970473814,1.3044334891400493,3.016427199213759,11.06899355319605,1.3669284291142147,3.0000000000000124,0.5920402131590478,0.0,46.79886080872118,0.0
 0.46437292775946476,1.316240335724816,3.018824512628993,11.477553132882905,1.3931187832783944,2.999999999999981,0.5889447104323716,0.0,47.42948111514482,0.0
 0.47294696081722487,1.3280368652579855,3.021307037248157,11.884215071876564,1.418840882451675,3.0000000000000195,0.5858570164418607,0.0,48.03625652265786,0.0
 0.4813733544747279,1.3398226956265358,3.0238743909582313,12.288987479169279,1.444120063424184,2.9999999999999933,0.5827784505746259,0.0,48.62038331357738,0.0
 0.4896598292141457,1.3515974447174448,3.0265261916461914,12.691879057318047,1.4689794876424374,3.0,0.5797102910322527,0.0,49.182975301675505,0.0
 0.4978134641841844,1.3633607304176907,3.029262057199017,13.092899084668337,1.4934403925525532,2.9999999999999796,0.5766537751155373,0.0,49.72507288704652,0.0
 0.5058407689178378,1.3751121706142508,3.0320816055036857,13.492057397635788,1.5175223067535135,3.0,0.5736100997101995,0.0,50.24765084018576,0.0
 0.5137477450453292,1.3868513831941034,3.0349844544471747,13.88936437329166,1.541243235135988,3.000000000000042,0.5705804217148797,0.0,50.75162498710982,0.0
 0.5215399396579915,1.3985779860442265,3.0379702219164617,14.284830912100075,1.5646198189739748,2.999999999999986,0.5675658585181633,0.0,51.23785800531542,0.0
